CIK|Ticker|Name|Exchange|SIC|Business|Incorporated|IRS
1068234|BHY|Blackrock High Yield Trust|NYSE||DE|DE|134031238
945489|BI|Bell Industries Inc||5065|IN|CA|952039211
1127242|BIBO|Bib Holdings LTD||2300|AZ|NV|330895699
1451980|BICL|Biocancell Therapeutics Inc||2834|L3||204630076
1062431|BICO|Bio One Corp||2833|FL|NV|650815746
823094|BID|Sothebys|NYSE|7389|NY|DE|382478409
1169028|BIE|Blackrock Municipal Bond Investment Trust|NYSE||DE|DE|383645608
1320869|BIEL|Bioelectronics Corp|OTC|3845|MD||
102426|BIF|Boulder Growth & Income Fund|NYSE||CO|MD|132729672
768835|BIG|Big Lots Inc|NYSE|5331|OH|OH|61119097
1087853|BIGR|Bingo Com Inc||6770|CA|FL|980206369
875045|BIIB|Biogen Idec Inc|NASDAQ|2836|MA|DE|330112644
1083146|BIMS|Bims Renewable Energy Inc||2600|A8|FL|650909206
1385228|BIND|Bind Therapeutics Inc|NASDAQ|2834|MA|DE|
12208|BIO|Bio Rad Laboratories Inc|NYSE|3826|CA|DE|941381833
1475430|BIO|Joshua Gold Resources Inc|NYSE|6770|A6|NV|270531073
1534287|BIOA|Bioamber Inc|NYSE|2860|MN|DE|980601045
1322505|BIOD|Biodel Inc|NASDAQ|2834|CT|DE|
1373670|BIOF|Biofuel Energy Corp|NASDAQ|2860|CO||205952523
860451|BIOI|Biosource International Inc||2835|CA|DE|770340829
811240|BIOL|Biolase Inc|NASDAQ|3843|CA|DE|870442441
719711|BIOQ|Bioqual Inc|OTC|8731|MD|DE|133078199
101473|BIOS|United Resources Inc|NASDAQ|5080|FL|FL|951974524
1014739|BIOS|Bioscrip Inc|NASDAQ|5912|NY|DE|50489664
1264899|BIOV|Bioveris Corp||3826|MD|DE|800076765
1084000|BIPH|Biophan Technologies Inc|OTC|3841|NY|NV|820507874
1178862|BIR|Berkshire Income Realty Inc|NYSE MKT|6500|MA||320024337
1494722|BISN|Bison Petroleum Corp|OTC|2452|UT|NV|421771342
1562818|BIT|Blackrock Multi-sector Income Trust|NYSE||NY|DE|
822418|BITI|Bioclinica Inc|NYSE MKT|8734|PA|DE|112872047
818813|BITS|Bitstream Inc||7371|MA|DE|42744890
1028205|BIVN|Bioenvision Inc|NYSE MKT|2834|NY|DE|113375915
1169237|BIW|Biw LTD||4941|CT|CT|43617838
1085866|BIZ|DSL Net Inc|NYSE MKT|4813|CT|DE|61510312
1438576|BIZM|Biozoom Inc|OTC|3100|2M|NV|260370478
1037461|BJ|BJS Wholesale Club Inc||5331|MA|DE|43360747
810084|BJCT|Bioject Medical Technologies Inc|OTC|3841|OR|OR|931099680
1281696|BJGP|Beijing Med Pharm Corp|NASDAQ|5122|CT||
1013488|BJRI|BJS Restaurants Inc|NASDAQ|5812|CA|CA|330485615
864328|BJS|BJ Services Co LLC||1389|TX||753270023
1159038|BJZ|Blackrock California Municipal 2018 Term Trust|NYSE||DE|DE|510413313
9626|BK|Bank Of New York Co Inc|NYSE|6022|NY|NY|132614959
1390777|BK|Bank Of New York Mellon Corp|NYSE|6022|NY|DE|
707604|BKBK|Britton & Koontz Capital Corp|OTC|6021|MS|MS|640665423
735993|BKBOE|Bakbone Software Inc||7372|CA|A6|
1352801|BKC|Burger King Holdings Inc|NYSE|5812|FL|DE|753095469
1499361|BKCT|DTS8 Coffee Company LTD|OTCBB|5141|NV|NV|800385523
1332349|BKD|Brookdale Senior Living Inc|NYSE|8050|TN|DE|203068069
885245|BKE|Buckle Inc|NYSE|5651|NE|NE|470366193
1392091|BKEP|Blueknight Energy Partners LP|NASDAQ|4610|OK|DE|208536826
9235|BKFG|BKF Capital Group Inc|OTC|6282|FL|DE|360767530
1527383|BKGM|Bankguam Holding Co||6029|GU||660770448
1130464|BKH|Black Hills Corp|NYSE|4911|SD|SD|460458824
857853|BKHB|Blackhawk Bancorp Inc||6035|WI|WI|391659424
899597|BKI|Buckeye Technologies Inc|NYSE|2611|TN|DE|621518973
1390312|BKJ|Bancorp Of New Jersey Inc|NYSE MKT|6022|NJ|NJ|208444387
1181250|BKK|Blackrock Municipal 2020 Term Trust|NYSE||DE||
891377|BKLYY|Berkeley Technology LTD||8742|Y9||
1223550|BKMM|Bekem Metals Inc|OTC|1000|1P|UT|870669131
1123270|BKMU|Bank Mutual Corp|NASDAQ|6035|WI|WI|392004336
894242|BKN|Blackrock Investment Quality Municipal Trust Inc|NYSE||DE|MD|133690436
1398006|BKOR|Oak Ridge Financial Services Inc|OTC|6021|NC|NC|208550086
9263|BKR|Michael Baker Corp|NYSE MKT|8741|PA|PA|250927646
1171032|BKRS|Bakers Footwear Group Inc||5661|MO|MO|430577980
890491|BKS|Barnes & Noble Inc|NYSE|5940|NY|DE|61196501
1007273|BKSC|Bank Of South Carolina Corp|NASDAQ|6022|SC|SC|571021355
1367001|BKSD|Cruisestock Inc|OTC|4700|TX|TX|
830134|BKST|Brookstone Inc||5990|NH|DE|61182895
832327|BKT|Blackrock Income Trust Inc|NYSE||DE|MD|133463349
1350770|BKTK|Black Tusk Minerals Inc|OTC|1400|A1|NV|
1504008|BKU|Bankunited Inc|NYSE|6035|FL|DE|270162450
894490|BKUNA|Bankunited Financial Corp||6035|FL|FL|650377773
1547282|BKW|Burger King Worldwide Inc|NYSE|5812|FL|DE|455011014
934547|BKYF|Bank Of Kentucky Financial Corp|NASDAQ|6035|KY|KY|611256535
1019034|BKYI|Bio Key International Inc|OTC|3576|NJ|DE|411761861
71525|BL|Blair Corp||5961|PA|DE|250691670
1174907|BLAK|Black Sea Metals Inc|OTC|1000|CA|NV|980431245
1299059|BLAP|Blast Applications Inc|OTC|7389|NY|DE|800031924
1423107|BLBK|Boldface Group Inc|OTCBB|7389|CA|NV|20811868
356080|BLC|Belo Corp|NYSE|4833|TX|DE|750135890
805792|BLD|Baldwin Technology Co Inc||3555|CT|DE|133258160
1316835|BLDR|Builders Firstsource Inc|NASDAQ|5211|TX|DE|522084569
1176194|BLE|Blackrock Municipal Income Trust II|NYSE MKT||DE|DE|10722216
1255145|BLF|Lightfirst Inc||7389|IL||364437640
899049|BLFE|Bio-life Labs Inc||7812|CA||330714007
834365|BLFS|Biolife Solutions Inc|OTC|3845|WA|DE|943076866
1102358|BLGA|Blastgard International Inc|OTC|2890|FL|CO|841506325
880242|BLGO|Biolargo Inc|OTC|2800|CA|DE|650159115
1446727|BLGW|Elevated Concepts Inc||5090|IL|NV|263126279
1510775|BLGX|Biologix Hair Inc|OTC|2840|FL|NV|274588540
1159039|BLH|Blackrock New York Municipal 2018 Term Trust|NYSE||DE|DE|510413311
1139683|BLHL|Blue Holdings Inc||2300|CA|NV|880450923
1378590|BLIN|Bridgeline Digital Inc|NASDAQ|7372|MA|DE|522263942
1169031|BLJ|Blackrock New Jersey Municipal Bond Trust|NYSE MKT||DE|DE|383645610
1060021|BLK|Blackrock Holdco 2 Inc|NYSE|6282|NY|DE|
1364742|BLK|Blackrock Inc|NYSE|6211|NY|DE|320174431
1280058|BLKB|Blackbaud Inc|NASDAQ|7372|SC|DE|112617163
9389|BLL|Ball Corp|NYSE|3411|CO|IN|350160610
1193158|BLLD|Bulldog Technologies Inc||7380|A1|NV|980377543
840573|BLLI|Bio Lok International Inc|OTC|3843|FL|DE|630317138
1546417|BLMN|Bloomin Brands Inc|NASDAQ|5812|FL|DE|208023465
726294|BLMT|Belmont Bancorp|NASDAQ|6021|OH|OH|341376776
1522420|BLMT|BSB Bancorp Inc|NASDAQ|6022|MA|MD|
890519|BLN|Blackrock New York Insured Municipal 2008 Term Trust Inc|||DE|MD|223184653
1077637|BLNM|Bralorne Mining Co||1000|A1|NV|911948355
1175685|BLOG|Bladelogic Inc|NASDAQ|7372|MA|DE|43569976
1223862|BLOX|Infoblox Inc|NYSE|7374|CA||200062867
1169440|BLQN|Balqon Corp|OTC|3537|CA|NV|330989901
12779|BLRGZ|Blue Ridge Real Estate Co|OTC|6500|PA|PA|240854342
1168458|BLRV|Bullion River Gold Corp||1000|NV||980377992
732713|BLS|Bellsouth Corp||4813|GA|GA|581533433
355007|BLSC|Bio Logic Systems Corp||3845|IL|DE|363025678
225926|BLSH|Bluestar Health Inc||2860|TX|CO|840736215
94784|BLSI|Alseres Pharmaceuticals Inc||2834|MA|DE|870277826
1392121|BLSM|Coyote Resources Inc||7311|FL|NV|205874196
1419582|BLSP|Blue Sphere Corp|OTC|7370|L3|NV|980550257
1103092|BLSV|Balsam Ventures Inc||7389|WA||522219056
1001606|BLT|Blount International Inc|NYSE|3420|OR|DE|630780521
869187|BLTA|Baltia Air Lines Inc|OTC|4512|NY|NY|112989648
1104594|BLTV|Sonterra Resources Inc||1311|TX|DE|510392750
810439|BLU|Blue Chip Value Fund Inc|||CO|MD|841055593
736822|BLUD|Immucor Inc||2835|GA|GA|222408354
1077814|BLUE|Blue Martini Software Inc|NASDAQ|7372|CA||943319751
1293971|BLUE|Bluebird Bio Inc|NASDAQ|2836|MA|DE|
1365748|BLUG|Nogal Energy Inc|OTC|7812|TX|NV|204952339
317889|BLVT|Bulova Technologies Group Inc|OTC|7372|FL|FL|830245581
1233681|BLW|Blackrock LTD Duration Income Trust|NYSE||DE|DE|200096695
1428389|BLXX|Blox Inc|OTC|1000|||208530914
924805|BMBM|BMB Munai Inc|OTC|1311|UT|NV|300233726
835729|BMC|BMC Software Inc|NASDAQ|7372|TX|DE|742126120
80751|BMCP|Branded Media Corp||7310|NY|NV|200205336
1314966|BME|Blackrock Health Sciences Trust|NYSE||DE|DE|
314712|BMER|Boomerang Systems Inc|OTC|3510|NJ|DE|222306487
351346|BMET|Biomet Inc||3842|IN|IN|351418342
1162177|BMGX|Battle Mountain Gold Exploration Corp||1040|NV||861066675
1046356|BMHC|Building Materials Holding Corp|NYSE|5211|CA|DE|911834269
9092|BMI|Badger Meter Inc|NYSE|3824|WI|WI|390143280
1011972|BMKS|Mason Oil Co Inc||6770|GA|UT|370278175
15486|BMLS|Burke Mills Inc||2200|NC|NC|560506342
215310|BMM|BMC Industries Inc||3470|MN|MN|410169210
1275477|BMM|Bimini Capital Management Inc|NYSE|6798|FL|MD|721571637
877358|BMN|Blackrock Municipal Target Term Trust Inc|||DE|MD|133624797
1058767|BMOD|Biomoda Inc|OTC|8060|NM||850392345
1307579|BMOM|Liqtech International Inc|NYSE|3590|G7|NV|201431677
1062273|BMPI|Spendsmart Payments Co||5990|CA|CO|330756798
1289236|BMR|Biomed Realty Trust Inc|NYSE|6798|CA|DE|201142292
73290|BMRA|Biomerica Inc|OTCBB|3843|CA|DE|952645573
804563|BMRB|Benchmark Bankshares Inc||6022|VA|VA|541460991
1403475|BMRC|Bank Of Marin Bancorp|NASDAQ|6022|CA|CA|208859754
1048477|BMRN|Biomarin Pharmaceutical Inc|NASDAQ|2834|CA|DE|680397820
11199|BMS|Bemis Co Inc|NYSE|2670|WI|MO|430178130
1079282|BMSN|Bio-matrix Scientific Group Inc|OTC|7389|CA|DE|330824714
793041|BMSR|World Racing Group Inc||7948|NC|DE|840953839
882346|BMT|Blackrock Insured Municipal Term Trust Inc|||DE|MD|133642644
802681|BMTC|Bryn Mawr Bank Corp|NASDAQ|6022|PA|PA|232434506
1138400|BMTI|Biomimetic Therapeutics Inc||3841|TN|DE|621786244
1443062|BMTL|Biomedical Technology Solutions Holdings Inc|OTC|4955|CO|CO|263161860
1082492|BMVH|Vadda Energy Corp||1311|TX|FL|341856165
1122993|BMXI|Brookmount Explorations Inc|OTC|1400|A1|NV|980382063
14272|BMY|Bristol Myers Squibb Co|NYSE|2834|NY|DE|220790350
9801|BN|Banta Corp||2750|WI|WI|390148550
880280|BNA|Blackrock Income Opportunity Trust Inc|NYSE||NY|MD|133634989
1543272|BNBI|Bullsnbearscom Inc|OTC|2000|FL|DE|452282672
1069665|BNBN|Barnesandnoble Com Inc||5735|NY|DE|134048787
945434|BNCC|Bnccorp Inc|OTC|6021|ND|DE|450402816
1378020|BNCL|Beneficial Mutual Bancorp Inc|NASDAQ|6035|PA|X1|562480744
1210227|BNCN|BNC Bancorp|NASDAQ|6021|NC|NC|470898685
13610|BNE|Bowne & Co Inc||2750|NY|DE|132618477
875729|BNET|Bion Environmental Technologies Inc|OTCBB|2870|CO|CO|841176672
1576169|BNFT|Benefitfocusinc|NASDAQ|7372|SC|DE|462346314
1318482|BNGOF|Bingocom LTD|OTC|7900|1A|Y6|
935226|BNHN|Benihana Inc||5812|FL|DE|650538630
934612|BNI|Burlington Northern Santa Fe LLC||4011|TX||271754839
1137440|BNJ|Blackrock New Jersey Municipal Income Trust|NYSE||DE|DE|510409123
829750|BNK|Banknorth Group Inc|NYSE|6022|ME|ME|10437984
1304994|BNK|TD Banknorth Inc||6022|ME|DE|
1431897|BNNY|Annies Inc|NYSE|2000|CA|DE|
1472494|BNO|United States Brent Oil Fund LP|NYSE ARCA|6221|CA|DE|270925904
812150|BNP|BNP Residential Properties Inc||6798|NC|MD|561574675
14637|BNSXA|BNS Holding Inc|NASDAQ|6500|CA||201953457
821616|BNT|Bentley Pharmaceuticals Inc|NYSE ARCA|2834|NH|DE|591513162
1137390|BNY|Blackrock New York Municipal Income Trust|NYSE||DE|DE|510409117
1425289|BNZA|Bonanza Gold Corp|OTC|2721|WA||208560967
1041177|BNZE|Sutor Technology Group LTD|NASDAQ|3310|UT|NV|870578370
33769|BOBE|Bob Evans Farms Inc|NASDAQ|5812|OH|DE|314421866
928753|BOBJ|Business Objects SA||7372|CA||
914537|BOBS|Brazil Fast Food Corp|OTC|5812|D5|DE|133688737
702513|BOCH|Bank Of Commerce Holdings|NASDAQ|6022|CA|CA|942823865
1026215|BOCT|Boulder Capital Opportunities II LTD||6770|AZ||841356598
1092562|BOCX|Biocurex Inc|OTC|3841|A1|A1|752742601
1379246|BODY|Body Central Corp|NASDAQ|5600|FL||
1320375|BOE|Blackrock Global Opportunities Equity Trust|NYSE||DE|DE|
1299709|BOFI|Bofi Holding Inc|NASDAQ|6035|CA|DE|330867444
1082368|BOFL|Bank Of Florida Corp||6021|FL|FL|593535315
1291983|BOGA|Baseline Oil & Gas Corp||1311|TX|NV|300226902
908517|BOGN|Bogen Communications International Inc|OTC|3661|NJ|DE|383114641
46195|BOH|Bank Of Hawaii Corp|NYSE|6022|HI|DE|990148992
1562834|BOI|Brookfield Mortgage Opportunity Income Fund Inc|NYSE||NY||461864186
1275101|BOJF|Bank Of The James Financial Group Inc|NASDAQ|6022|VA|VA|200500300
875357|BOKF|Bok Financial Corp|NASDAQ|6021|OK|OK|731373454
1201259|BOKO|Boo Koo Holdings Inc||2086|TX|FL|651082135
10427|BOL|Bausch & Lomb Inc||3851|NY|NY|160345235
1429393|BOLC|Bollente Companies Inc|OTC|2030|AZ|NV|262137574
1444275|BOLD|Lot78 Inc||2300|X0|NV|262940624
1386049|BOMJ|Reel Estate Services Inc||7819|A1|NV|980512515
1083672|BONE|Bacterin International Inc|NYSE MKT|3841|MT|NV|880420501
1453593|BONE|Bacterin International Holdings Inc|NYSE MKT|2836|MT|DE|205313323
878079|BONT|Bon Ton Stores Inc|NASDAQ|5311|PA|PA|232835229
1427030|BONU|Bioneutral Group Inc|OTC|2810|NJ|NV|260745273
854093|BONZ|Interpore International Inc|OTC|3842|CA|DE|953043318
828747|BOO|Sport Supply Group Inc|NASDAQ|5961|TX|DE|222795073
1098322|BOO|Hotels Com||7389|TX|DE|752817683
34067|BOOM|Dynamic Materials Corp|NASDAQ|3390|CO|DE|840608431
919443|BOOT|Lacrosse Footwear Inc||3021|OR|WI|391446816
1443242|BOPH|Bohai Pharmaceuticals Group Inc|OTC|2834|F4|NV|980588402
1354835|BORD|Boardwalk Bancorp Inc||6021|NJ|NJ|204392739
853273|BORL|Borland Software Corp||7372|TX|DE|942895440
1172229|BORT|Botetourt Bankshares Inc|OTC|6021|VA|VA|541867438
805268|BOSA|Boston Acoustics Inc||3651|MA|MA|42662473
1455380|BOSM|Equinox International Inc||1311|NV|NV|800324801
1161448|BOT|Cbot Holdings  Inc|NYSE|6200|IL|DE|
72444|BOTA|Biota Pharmaceuticals Inc|NASDAQ|2836|2Q|DE|591212264
41052|BOTX|Bontex Inc|OTC|2670|VA|VA|221427551
1460602|BOUT|Orgenesis Inc||2834|NY|NV|980583166
743368|BOW|Bowater Inc||2621|SC|DE|620721803
1487999|BOX|Seacube Container Leasing LTD|NYSE|7350|NJ||980655416
1015859|BOY|Boykin Lodging Co|NYSE|6798|OH|OH|341824586
920907|BOYD|Boyd Bros Transportation Inc||4213|AL|DE|636006515
1028426|BPCC|Bishop Capital Corp||6500|WY||840901126
821127|BPFH|Boston Private Financial Holdings Inc|NASDAQ|6022|MA|MA|42976299
1029581|BPHX|Bluephoenix Solutions LTD|NASDAQ|7371|L3|L3|
1274202|BPI|Topiary Benefit Plan Investor Fund LLC|NYSE||NJ||
1305323|BPI|Bridgepoint Education Inc|NYSE|8200|CA|DE|593551629
1159040|BPK|Blackrock Municipal 2018 Term Trust|NYSE||DE|DE|510413263
1093818|BPKR|BPK Resources Inc||1311|TX|NV|880426887
805022|BPL|Buckeye Partners LP|NYSE|4610|TX|DE|232432497
1298023|BPM|Topiary Master Fund For Benefit Plan Investors Bpi LLC|||NJ|DE|
9096|BPMI|Badger Paper Mills Inc|OTC|2621|WI|WI|390143840
763901|BPOP|Popular Inc|NASDAQ|6022|PR||660667416
1213169|BPP|Blackrock Credit Allocation Income Trust III|NYSE||DE|DE|270046786
1314077|BPR|Bpi Energy Holdings Inc|NYSE MKT|1311|A1||
1089821|BPS|Blackrock Pennsylvania Strategic Municipal Trust|NYSE MKT||DE|DE|134069938
1133818|BPTH|Bio-path Holdings Inc|OTC|5940|TX|UT|870652870
798600|BPTR|Brandpartners Group Inc||8742|NH|DE|133236325
815508|BPURD|Biopure Corp||2836|MA|DE|42836871
1418255|BPW|BPW Acquisition Corp|NYSE MKT|6770|CT|DE|261259837
1545772|BPY|Brookfield Property Partners LP|NYSE|6500|D0|D0|
1023734|BPZI|BPZ Resources Inc|NYSE|1311|TX|TX|330502730
1167470|BQH|Blackrock New York Municipal Bond Trust|NYSE||DE|DE|383645605
1403238|BQR|Blackrock Ecosolutions Investment Trust|NYSE||DE|DE|
883368|BQTP|Blackrock Investment Quality Term Trust Inc|||DE|MD|133662377
1114924|BQTS|BQT Subsidiary Inc|||DE|MD|510411086
1280936|BQY|Blackrock Dividend Income Trust|NYSE MKT||DE||
833320|BR|Burlington Resources Inc|NYSE|1311|TX|DE|911413284
1383312|BR|Broadridge Financial Solutions Inc|NYSE|7389|NY|DE|
926295|BRAI|Boston Restaurant Associates Inc|OTC|5812|MA|DE|611162263
771614|BRB|Brunswick Bancorp||6022|NJ|NJ|222610694
1055870|BRBI|Blue River Bancshares Inc|OTC|6035|IN|IN|352016637
746598|BRC|Brady Corp|NYSE|3990|WI|WI|390178960
1009626|BRCD|Brocade Communications Systems Inc|NASDAQ|3577|CA|DE|770409517
1321002|BRCI|Brampton Crest International Inc|OTC|2844|FL|NV|300286164
1054374|BRCM|Broadcom Corp|NASDAQ|3674|CA|CA|330480482
909992|BRCO|Beard Co||2810|OK|OK|730970298
938113|BRD|Brigus Gold Corp|NYSE MKT|1040|A5|B0|911724754
1048273|BRDG|Bridge Technology Inc||3577|CA|NV|593065437
1377940|BRDN|Border Management Inc|OTC|8742|A1|NV|205088293
1498067|BRDT|Breedit Corp|OTC|7372|NY|DE|980663823
1011174|BRE|Bre Properties Inc|NYSE|6798|CA|MD|941722214
1095070|BREK|Brek Energy Corp||1311|CA|NV|980206979
1036629|BREL|Bioreliance Corp||8731|MD|DE|521541583
14073|BRER|Bresler & Reiner Inc|OTC|6513|MD|DE|520903424
892222|BREW|Craft Brew Alliance Inc|NASDAQ|2082|OR|WA|911141254
890518|BRF|Blackrock Florida Insured Municipal 2008 Term Trust|NYSE ARCA||DE|MA|223184654
1487197|BRFH|Barfresh Food Group Inc|OTC|7812|CO|DE|271994359
1125119|BRFL|Birch Financial Inc||6411|CA|NV|
1431074|BRGO|Bergio International Inc|OTC|3910|NJ|DE|
1015715|BRHI|Braintech Inc||7373|A1|NV|
1501720|BRHM|Brenham Oil & Gas Corp|OTCBB|1311|TX|NV|272413875
14177|BRID|Bridgford Foods Corp|NASDAQ|2013|CA|CA|951778176
1056294|BRIO|Brio Software Inc||7372|CA|DE|770210797
1067983|BRK|Berkshire Hathaway Inc||6331|NE|DE|470813844
1049782|BRKL|Brookline Bancorp Inc|NASDAQ|6035|MA|DE|
1440280|BRKM|Extreme Biodiesel Inc||3433|CA|NV|364627722
1109354|BRKR|Bruker Corp|NASDAQ|3826|MA|DE|43110160
933974|BRKS|Brooks Automation Inc|NASDAQ|3559|MA|DE|43040660
754516|BRKT|Brooktrout Inc||3661|MA|MA|42814792
10081|BRL|Barr Pharmaceuticals Inc||2834|NJ|DE|221927534
1232229|BRLCD|Syntax-brillian Corp||3663|AZ|DE|50567906
792641|BRLI|Bio Reference Laboratories Inc|NASDAQ|8071|NJ|NJ|222405059
889430|BRM|Blackrock Insured Municipal 2008 Term Trust Inc|||DE|MD|223179975
876160|BRMC|Berman Center Inc||8000|IL|DE|581865733
1137143|BRMV|Sino Silver Corp||1000|FL|NV|980232018
10048|BRN|Barnwell Industries Inc|NYSE MKT|1311|HI|DE|720496921
1086757|BRNC|Braun Consulting Inc||8742|IL|DE|363702425
1328650|BRNC|Bronco Drilling Company Inc||1381|OK|DE|202902156
1355732|BRNE|Borneo Resource Investments LTD|OTC|1220|WA|NV|
1436273|BRNZ|Qele Resources Inc||1040|H8|NV|980560939
79282|BRO|Brown & Brown Inc|NYSE|6411|FL|FL|590864469
1410012|BROE|Baron Energy Inc|OTC|1311|TX|NV|260582528
1116137|BRPNF|Bravo Resource Partners LTD|OTC|7819|A1||
73887|BRS|Bristow Group Inc|NYSE|4522|TX|DE|720679819
801907|BRSI|Ballistic Recovery Systems Inc|OTC|3728|MN|MN|411372079
1533526|BRSS|Global Brass & Copper Holdings Inc|NYSE|3350|IL||61826563
14846|BRT|BRT Realty Trust|NYSE|6798|NY|MA|132755856
1122573|BRTL|Tissera Inc||8731|A1|WA|912034750
1458581|BRVM|Zenosense Inc|OTCBB|1040|U3|NV|263257291
1061029|BRVO|Bravo Foods International Corp||2020|FL|DE|621681831
1272957|BRW|Bristol West Holdings Inc||6331|FL||133994449
1581068|BRX|Brixmor Property Group Inc|NYSE|6798|NY|DE|452433192
1130124|BRXO|Brenex Oil Corp||6770|UT|UT|870666021
778438|BRY|Berry Petroleum Co|NYSE|1311|CO|DE|770079387
1301075|BRZG|Brazil Gold Corp|OTC|7380|CA|NV|980430746
1337182|BRZV|Breezer Ventures Inc|OTC|5812|F4|NV|
1045598|BRZZ|Briazz Inc||5812|WA|WA|911672311
830257|BSBN|BSB Bancorp Inc||6022|NY|DE|161327860
777001|BSC|Bear Stearns Companies Inc|NYSE ARCA|6211|NY|DE|133286161
1089094|BSD|Blackrock Strategic Municipal Trust|NYSE||DE|DE|134069935
320174|BSDM|BSD Medical Corp|NASDAQ|3845|UT|DE|751590407
1181024|BSE|Blackrock New York Municipal Income Quality Trust|NYSE||DE|DE|816105964
10329|BSET|Bassett Furniture Industries Inc|NASDAQ|2511|VA|VA|540135270
1086909|BSFT|Broadsoft Inc|NASDAQ|7372|MD|DE|
883587|BSG|Citi Investor Services Inc|NYSE|6200|NJ|DE|133532663
1335282|BSGC|Bigstring Corp|OTC|7389|NJ|DE|200297832
758604|BSH|Bush Industries Inc||2511|NY|DE|160837346
1365784|BSHF|Bioshaft Water Technology Inc|OTC|4950|CA|NV|980494003
916802|BSHI|Vista 2000 Inc|OTC|3420|GA|DE|581972066
10254|BSIC|Earthstone Energy Inc|NYSE|1311|CO|DE|840592823
1099780|BSIO|Bsi2000 Inc||7372|CA|DE|880418749
1075247|BSKO|Big Sky Energy Corp||1311|A0|NV|721381282
1310893|BSKS|Bluesky Systems Corp|OTC|6531|MA||201699814
1486298|BSL|Blackstone|NYSE||NY|DE|
919015|BSMD|Biosphere Medical Inc||3841|MA|DE|43216867
866734|BSML|BSML Inc||3841|FL|UT|870410364
1093683|BSOI|Bison Instruments Inc|OTC|9995|MN|MN|410947661
886984|BSP|American Strategic Income Portfolio Inc II|NYSE||MN|MN|411719822
1308137|BSPE|Blacksands Petroleum Inc|OTC|1311|TX|NV|201740044
1418133|BSPM|Biostar Pharmaceuticals Inc|NASDAQ|2834|F4|MD|
1054721|BSQR|Bsquare Corp|NASDAQ|7389|WA|WA|911650880
1371128|BSRC|Biosolar Inc|OTC|3081|CA|NV|
1130144|BSRR|Sierra Bancorp|NASDAQ|6022|CA|CA|330937517
1495028|BSSP|Bassline Productions Inc|OTCBB|4700|CA|NV|272571663
875622|BSTC|Biospecifics Technologies Corp|NASDAQ|2834|NY|DE|113054851
834306|BSTE|Alere San Diego Inc||2835|CA|DE|330288606
27850|BSTR|Bankers Store Inc||5700|KY|NY|112196303
1050025|BSTR|Brightstar Information Technology Group Inc||7373|CA|DE|760553110
856979|BSUR|Biosecure Corp||2330|CA|CA|953768671
885725|BSX|Boston Scientific Corp|NYSE|3841|MA|DE|42695240
1109848|BSXT|Boe Financial Services Of Virginia Inc||6021|VA|VA|541980794
1094017|BSYI|Biosyntech Inc|OTC|2834|A8||
715812|BSYN|Biosynergy Inc|OTC|3829|IL|IL|362880990
1343793|BTA|Blackrock Long-term Municipal Advantage Trust|NYSE||DE||
1300128|BTEL|Biotel Inc||3841|MN|MN|411427114
895422|BTF|Boulder Total Return Fund Inc|NYSE||CO|MD|954405635
783739|BTFG|Banctrust Financial Group Inc||6021|AL|AL|630909434
921503|BTH|Blyth Inc|NYSE|2834|CT|DE|362984916
1473579|BTHE|Boston Therapeutics Inc|OTCBB|2834|NH|DE|270801073
1455926|BTHI|Butte Highlands Mining Company Inc|OTC|6770|WA|DE|810409475
11390|BTHS|Benthos Inc||3990|MA|MA|42381876
354655|BTJ|Bolt Technology Corp|NASDAQ|3533|CT|CT|60773922
946454|BTN|Ballantyne Strong Inc|NYSE MKT|3861|NE|DE|470587703
925683|BTO|John Hancock Financial Opportunities Fund|NYSE||MA|MA|43241844
725929|BTOD|B2digital Inc||7841|FL|DE|840916299
1336747|BTON|Belltower Entertainment Corp||5944|CA|NV|470926554
886183|BTP|Beartooth Platinum Corp||1000|A1|B0|820465571
1173657|BTRX|Barrier Therapeutics Inc||2834|NJ|DE|223828030
1528437|BTT|Blackrock Municipal Target Term Trust|NYSE||NY|DE|
1387341|BTTA|Boatatopia||7310|NV|NV|208273426
1064728|BTU|Peabody Energy Corp|NYSE|1221|MO|DE|134004153
840883|BTUI|Btu International Inc|NASDAQ|3559|MA|DE|42781248
876343|BTX|Biotime Inc|NYSE MKT|2836|CA|CA|943127919
1200268|BTYH|Bad Toys Holdings Inc||3751|TN|NV|943371514
1379384|BTZ|Blackrock Credit Allocation Income Trust|NYSE||DE|DE|
1347078|BTZO|Bitzio Inc|OTC|7372|CA|NV|161734022
1046501|BUCA|Buca Inc||5812|MN|MN|411802364
1125813|BUCS|Bucs Financial Corp|OTC|6035|MD|MD|522269586
740761|BUCY|Bucyrus International Inc||3532|WI|DE|390188050
310569|BUD|Anheuser-busch Companies LLC|NYSE|2082|MO|DE|431162835
1299795|BUERF|Blue Earth Refineries Inc||3330|F4|D8|
774454|BUGS|US Microbics Inc||4955|CA|CO|840990371
1528988|BUI|Blackrock Utility & Infrastructure Trust|NYSE||NY|DE|
15847|BUKS|Butler National Corp|OTC|7990|KS|DE|410834293
1376804|BUKX|Tierra Grande Resources Inc||1000|A1|NV|980543851
319697|BULL|Bull Run Corp||7311|GA|GA|911117599
15288|BULM|Bullion Monarch Mining Inc Old||6795|UT||201885668
